game_id,slate_id,date,day_of_week,slate_type,games_on_date,home_team,away_team,home_league,away_league,interleague,neutral_site,doubleheader
2026-08-11_COL@ARI,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,ARI,COL,NL,NL,False,False,False
2026-08-11_TB@ATH,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,ATH,TB,AL,AL,False,False,False
2026-08-11_NYM@ATL,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,ATL,NYM,NL,NL,False,False,False
2026-08-11_CIN@CHW,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,CHW,CIN,AL,NL,True,False,False
2026-08-11_CLE@DET,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,DET,CLE,AL,AL,False,False,False
2026-08-11_TEX@LAA,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,LAA,TEX,AL,AL,False,False,False
2026-08-11_KC@LAD,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,LAD,KC,NL,AL,True,False,False
2026-08-11_PIT@MIA,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,MIA,PIT,NL,NL,False,False,False
2026-08-11_BAL@MIN,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,MIN,BAL,AL,AL,False,False,False
2026-08-11_SEA@NYY,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,NYY,SEA,AL,AL,False,False,False
2026-08-11_MIL@SD,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,SD,MIL,NL,NL,False,False,False
2026-08-11_HOU@SF,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,SF,HOU,NL,AL,True,False,False
2026-08-11_PHI@STL,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,STL,PHI,NL,NL,False,False,False
2026-08-11_BOS@TOR,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,TOR,BOS,AL,AL,False,False,False
2026-08-11_CHC@WSH,S137_2026-08-11_MAIN,2026-08-11,Tuesday,main_slate,15,WSH,CHC,NL,NL,False,False,False
2026-08-12_COL@ARI,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,ARI,COL,NL,NL,False,False,False
2026-08-12_TB@ATH,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,ATH,TB,AL,AL,False,False,False
2026-08-12_NYM@ATL,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,ATL,NYM,NL,NL,False,False,False
2026-08-12_CIN@CHW,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,CHW,CIN,AL,NL,True,False,False
2026-08-12_CLE@DET,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,DET,CLE,AL,AL,False,False,False
2026-08-12_TEX@LAA,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,LAA,TEX,AL,AL,False,False,False
2026-08-12_KC@LAD,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,LAD,KC,NL,AL,True,False,False
2026-08-12_PIT@MIA,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,MIA,PIT,NL,NL,False,False,False
2026-08-12_BAL@MIN,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,MIN,BAL,AL,AL,False,False,False
2026-08-12_SEA@NYY,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,NYY,SEA,AL,AL,False,False,False
2026-08-12_MIL@SD,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,SD,MIL,NL,NL,False,False,False
2026-08-12_HOU@SF,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,SF,HOU,NL,AL,True,False,False
2026-08-12_PHI@STL,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,STL,PHI,NL,NL,False,False,False
2026-08-12_BOS@TOR,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,TOR,BOS,AL,AL,False,False,False
2026-08-12_CHC@WSH,S138_2026-08-12_MAIN,2026-08-12,Wednesday,main_slate,15,WSH,CHC,NL,NL,False,False,False
2026-08-13_CIN@CHW,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,CHW,CIN,AL,NL,True,False,False
2026-08-13_CLE@DET,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,DET,CLE,AL,AL,False,False,False
2026-08-13_TEX@LAA,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,LAA,TEX,AL,AL,False,False,False
2026-08-13_MIL@LAD,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,LAD,MIL,NL,NL,False,False,False
2026-08-13_PIT@MIA,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,MIA,PIT,NL,NL,False,False,False
2026-08-13_PHI@MIN,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,MIN,PHI,AL,NL,True,True,False
2026-08-13_SEA@NYY,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,NYY,SEA,AL,AL,False,False,False
2026-08-13_BOS@TOR,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,TOR,BOS,AL,AL,False,False,False
2026-08-13_CHC@WSH,S139_2026-08-13_MAIN,2026-08-13,Thursday,main_slate,9,WSH,CHC,NL,NL,False,False,False
2026-08-14_TEX@ATH,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,ATH,TEX,AL,AL,False,False,False
2026-08-14_ARI@ATL,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,ATL,ARI,NL,NL,False,False,False
2026-08-14_STL@CHC,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,CHC,STL,NL,NL,False,False,False
2026-08-14_MIA@CIN,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,CIN,MIA,NL,NL,False,False,False
2026-08-14_SD@CLE,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,CLE,SD,AL,NL,True,False,False
2026-08-14_CHW@DET,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,DET,CHW,AL,AL,False,False,False
2026-08-14_SEA@HOU,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,HOU,SEA,AL,AL,False,False,False
2026-08-14_KC@LAA,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,LAA,KC,AL,AL,False,False,False
2026-08-14_MIL@LAD,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,LAD,MIL,NL,NL,False,False,False
2026-08-14_WSH@NYM,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,NYM,WSH,NL,NL,False,False,False
2026-08-14_BOS@PIT,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,PIT,BOS,NL,AL,True,False,False
2026-08-14_COL@SF,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,SF,COL,NL,NL,False,False,False
2026-08-14_BAL@TB,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,TB,BAL,AL,AL,False,False,False
2026-08-14_NYY@TOR,S140_2026-08-14_MAIN,2026-08-14,Friday,main_slate,14,TOR,NYY,AL,AL,False,False,False
2026-08-15_TEX@ATH,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,ATH,TEX,AL,AL,False,False,False
2026-08-15_ARI@ATL,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,ATL,ARI,NL,NL,False,False,False
2026-08-15_STL@CHC,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,CHC,STL,NL,NL,False,False,False
2026-08-15_MIA@CIN,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,CIN,MIA,NL,NL,False,False,False
2026-08-15_SD@CLE,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,CLE,SD,AL,NL,True,False,False
2026-08-15_CHW@DET,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,DET,CHW,AL,AL,False,False,False
2026-08-15_SEA@HOU,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,HOU,SEA,AL,AL,False,False,False
2026-08-15_KC@LAA,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,LAA,KC,AL,AL,False,False,False
2026-08-15_MIL@LAD,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,LAD,MIL,NL,NL,False,False,False
2026-08-15_PHI@MIN,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,MIN,PHI,AL,NL,True,False,False
2026-08-15_WSH@NYM,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,NYM,WSH,NL,NL,False,False,False
2026-08-15_BOS@PIT,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,PIT,BOS,NL,AL,True,False,False
2026-08-15_COL@SF,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,SF,COL,NL,NL,False,False,False
2026-08-15_BAL@TB,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,TB,BAL,AL,AL,False,False,False
2026-08-15_NYY@TOR,S141_2026-08-15_MAIN,2026-08-15,Saturday,main_slate,15,TOR,NYY,AL,AL,False,False,False
2026-08-16_TEX@ATH,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,ATH,TEX,AL,AL,False,False,False
2026-08-16_ARI@ATL,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,ATL,ARI,NL,NL,False,False,False
2026-08-16_STL@CHC,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,CHC,STL,NL,NL,False,False,False
2026-08-16_MIA@CIN,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,CIN,MIA,NL,NL,False,False,False
2026-08-16_SD@CLE,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,CLE,SD,AL,NL,True,False,False
2026-08-16_CHW@DET,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,DET,CHW,AL,AL,False,False,False
2026-08-16_SEA@HOU,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,HOU,SEA,AL,AL,False,False,False
2026-08-16_KC@LAA,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,LAA,KC,AL,AL,False,False,False
2026-08-16_MIL@LAD,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,LAD,MIL,NL,NL,False,False,False
2026-08-16_PHI@MIN,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,MIN,PHI,AL,NL,True,False,False
2026-08-16_WSH@NYM,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,NYM,WSH,NL,NL,False,False,False
2026-08-16_BOS@PIT,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,PIT,BOS,NL,AL,True,False,False
2026-08-16_COL@SF,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,SF,COL,NL,NL,False,False,False
2026-08-16_BAL@TB,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,TB,BAL,AL,AL,False,False,False
2026-08-16_NYY@TOR,S142_2026-08-16_MAIN,2026-08-16,Sunday,main_slate,15,TOR,NYY,AL,AL,False,False,False
2026-08-17_ARI@BOS,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,BOS,ARI,AL,NL,True,False,False
2026-08-17_CHW@CHC,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,CHC,CHW,NL,AL,True,False,False
2026-08-17_STL@CIN,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,CIN,STL,NL,NL,False,False,False
2026-08-17_LAD@COL,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,COL,LAD,NL,NL,False,False,False
2026-08-17_ATH@KC,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,KC,ATH,AL,AL,False,False,False
2026-08-17_ATL@MIN,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,MIN,ATL,AL,NL,True,False,False
2026-08-17_SD@NYM,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,NYM,SD,NL,NL,False,False,False
2026-08-17_MIA@PHI,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,PHI,MIA,NL,NL,False,False,False
2026-08-17_DET@PIT,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,PIT,DET,NL,AL,True,False,False
2026-08-17_BAL@TB,S143_2026-08-17_MAIN,2026-08-17,Monday,main_slate,10,TB,BAL,AL,AL,False,False,False
2026-08-18_NYY@BAL,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,BAL,NYY,AL,AL,False,False,False
2026-08-18_ARI@BOS,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,BOS,ARI,AL,NL,True,False,False
2026-08-18_CHW@CHC,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,CHC,CHW,NL,AL,True,False,False
2026-08-18_STL@CIN,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,CIN,STL,NL,NL,False,False,False
2026-08-18_SF@CLE,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,CLE,SF,AL,NL,True,False,False
2026-08-18_LAD@COL,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,COL,LAD,NL,NL,False,False,False
2026-08-18_LAA@HOU,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,HOU,LAA,AL,AL,False,False,False
2026-08-18_ATH@KC,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,KC,ATH,AL,AL,False,False,False
2026-08-18_SEA@MIL,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,MIL,SEA,NL,AL,True,False,False
2026-08-18_ATL@MIN,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,MIN,ATL,AL,NL,True,False,False
2026-08-18_SD@NYM,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,NYM,SD,NL,NL,False,False,False
2026-08-18_MIA@PHI,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,PHI,MIA,NL,NL,False,False,False
2026-08-18_DET@PIT,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,PIT,DET,NL,AL,True,False,False
2026-08-18_TOR@TB,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,TB,TOR,AL,AL,False,False,False
2026-08-18_WSH@TEX,S144_2026-08-18_MAIN,2026-08-18,Tuesday,main_slate,15,TEX,WSH,AL,NL,True,False,False
2026-08-19_NYY@BAL,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,BAL,NYY,AL,AL,False,False,False
2026-08-19_ARI@BOS,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,BOS,ARI,AL,NL,True,False,False
2026-08-19_CHW@CHC,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,CHC,CHW,NL,AL,True,False,False
2026-08-19_STL@CIN,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,CIN,STL,NL,NL,False,False,False
2026-08-19_SF@CLE,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,CLE,SF,AL,NL,True,False,False
2026-08-19_LAD@COL,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,COL,LAD,NL,NL,False,False,False
2026-08-19_LAA@HOU,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,HOU,LAA,AL,AL,False,False,False
2026-08-19_ATH@KC,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,KC,ATH,AL,AL,False,False,False
2026-08-19_SEA@MIL,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,MIL,SEA,NL,AL,True,False,False
2026-08-19_ATL@MIN,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,MIN,ATL,AL,NL,True,False,False
2026-08-19_SD@NYM,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,NYM,SD,NL,NL,False,False,False
2026-08-19_MIA@PHI,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,PHI,MIA,NL,NL,False,False,False
2026-08-19_DET@PIT,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,PIT,DET,NL,AL,True,False,False
2026-08-19_TOR@TB,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,TB,TOR,AL,AL,False,False,False
2026-08-19_WSH@TEX,S145_2026-08-19_MAIN,2026-08-19,Wednesday,main_slate,15,TEX,WSH,AL,NL,True,False,False
2026-08-20_NYY@BAL,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,BAL,NYY,AL,AL,False,False,False
2026-08-20_STL@CIN,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,CIN,STL,NL,NL,False,False,False
2026-08-20_SF@CLE,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,CLE,SF,AL,NL,True,False,False
2026-08-20_LAA@HOU,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,HOU,LAA,AL,AL,False,False,False
2026-08-20_ATH@KC,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,KC,ATH,AL,AL,False,False,False
2026-08-20_SEA@MIL,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,MIL,SEA,NL,AL,True,False,False
2026-08-20_TOR@TB,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,TB,TOR,AL,AL,False,False,False
2026-08-20_WSH@TEX,S146_2026-08-20_MAIN,2026-08-20,Thursday,main_slate,8,TEX,WSH,AL,NL,True,False,False
2026-08-21_CIN@ARI,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,ARI,CIN,NL,NL,False,False,False
2026-08-21_TB@BAL,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,BAL,TB,AL,AL,False,False,False
2026-08-21_SF@BOS,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,BOS,SF,AL,NL,True,False,False
2026-08-21_NYM@CHW,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,CHW,NYM,AL,NL,True,False,False
2026-08-21_CLE@COL,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,COL,CLE,NL,AL,True,False,False
2026-08-21_ATH@HOU,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,HOU,ATH,AL,AL,False,False,False
2026-08-21_DET@KC,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,KC,DET,AL,AL,False,False,False
2026-08-21_PIT@LAD,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,LAD,PIT,NL,NL,False,False,False
2026-08-21_WSH@MIA,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,MIA,WSH,NL,NL,False,False,False
2026-08-21_ATL@MIL,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,MIL,ATL,NL,NL,False,False,False
2026-08-21_TOR@NYY,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,NYY,TOR,AL,AL,False,False,False
2026-08-21_STL@PHI,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,PHI,STL,NL,NL,False,False,False
2026-08-21_MIN@SD,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,SD,MIN,NL,AL,True,False,False
2026-08-21_CHC@SEA,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,SEA,CHC,AL,NL,True,False,False
2026-08-21_LAA@TEX,S147_2026-08-21_MAIN,2026-08-21,Friday,main_slate,15,TEX,LAA,AL,AL,False,False,False
2026-08-22_CIN@ARI,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,ARI,CIN,NL,NL,False,False,False
2026-08-22_TB@BAL,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,BAL,TB,AL,AL,False,False,False
2026-08-22_SF@BOS,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,BOS,SF,AL,NL,True,False,False
2026-08-22_NYM@CHW,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,CHW,NYM,AL,NL,True,False,False
2026-08-22_CLE@COL,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,COL,CLE,NL,AL,True,False,False
2026-08-22_ATH@HOU,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,HOU,ATH,AL,AL,False,False,False
2026-08-22_DET@KC,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,KC,DET,AL,AL,False,False,False
2026-08-22_PIT@LAD,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,LAD,PIT,NL,NL,False,False,False
2026-08-22_WSH@MIA,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,MIA,WSH,NL,NL,False,False,False
2026-08-22_ATL@MIL,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,MIL,ATL,NL,NL,False,False,False
2026-08-22_TOR@NYY,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,NYY,TOR,AL,AL,False,False,False
2026-08-22_STL@PHI,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,PHI,STL,NL,NL,False,False,False
2026-08-22_MIN@SD,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,SD,MIN,NL,AL,True,False,False
2026-08-22_CHC@SEA,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,SEA,CHC,AL,NL,True,False,False
2026-08-22_LAA@TEX,S148_2026-08-22_MAIN,2026-08-22,Saturday,main_slate,15,TEX,LAA,AL,AL,False,False,False
2026-08-23_CIN@ARI,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,ARI,CIN,NL,NL,False,False,False
2026-08-23_TB@BAL,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,BAL,TB,AL,AL,False,False,False
2026-08-23_SF@BOS,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,BOS,SF,AL,NL,True,False,False
2026-08-23_NYM@CHW,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,CHW,NYM,AL,NL,True,False,False
2026-08-23_CLE@COL,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,COL,CLE,NL,AL,True,False,False
2026-08-23_ATH@HOU,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,HOU,ATH,AL,AL,False,False,False
2026-08-23_DET@KC,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,KC,DET,AL,AL,False,False,False
2026-08-23_PIT@LAD,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,LAD,PIT,NL,NL,False,False,False
2026-08-23_WSH@MIA,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,MIA,WSH,NL,NL,False,False,False
2026-08-23_ATL@MIL,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,MIL,ATL,NL,NL,False,True,False
2026-08-23_TOR@NYY,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,NYY,TOR,AL,AL,False,False,False
2026-08-23_STL@PHI,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,PHI,STL,NL,NL,False,False,False
2026-08-23_MIN@SD,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,SD,MIN,NL,AL,True,False,False
2026-08-23_CHC@SEA,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,SEA,CHC,AL,NL,True,False,False
2026-08-23_LAA@TEX,S149_2026-08-23_MAIN,2026-08-23,Sunday,main_slate,15,TEX,LAA,AL,AL,False,False,False
2026-08-24_CHC@ARI,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,ARI,CHC,NL,NL,False,False,False
2026-08-24_MIN@ATH,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,ATH,MIN,AL,AL,False,False,False
2026-08-24_TEX@CHW,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,CHW,TEX,AL,AL,False,False,False
2026-08-24_TB@DET,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,DET,TB,AL,AL,False,False,False
2026-08-24_CLE@LAA,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,LAA,CLE,AL,AL,False,False,False
2026-08-24_BOS@MIA,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,MIA,BOS,NL,AL,True,False,False
2026-08-24_PIT@SD,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,SD,PIT,NL,NL,False,False,False
2026-08-24_PHI@SEA,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,SEA,PHI,AL,NL,True,False,False
2026-08-24_CIN@SF,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,SF,CIN,NL,NL,False,False,False
2026-08-24_COL@WSH,S150_2026-08-24_MAIN,2026-08-24,Monday,main_slate,10,WSH,COL,NL,NL,False,False,False
2026-08-25_CHC@ARI,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,ARI,CHC,NL,NL,False,False,False
2026-08-25_MIN@ATH,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,ATH,MIN,AL,AL,False,False,False
2026-08-25_LAD@ATL,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,ATL,LAD,NL,NL,False,False,False
2026-08-25_TEX@CHW,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,CHW,TEX,AL,AL,False,False,False
2026-08-25_TB@DET,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,DET,TB,AL,AL,False,False,False
2026-08-25_CLE@LAA,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,LAA,CLE,AL,AL,False,False,False
2026-08-25_BOS@MIA,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,MIA,BOS,NL,AL,True,False,False
2026-08-25_MIL@NYM,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,NYM,MIL,NL,NL,False,False,False
2026-08-25_HOU@NYY,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,NYY,HOU,AL,AL,False,False,False
2026-08-25_PIT@SD,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,SD,PIT,NL,NL,False,False,False
2026-08-25_PHI@SEA,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,SEA,PHI,AL,NL,True,False,False
2026-08-25_CIN@SF,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,SF,CIN,NL,NL,False,False,False
2026-08-25_BAL@STL,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,STL,BAL,NL,AL,True,False,False
2026-08-25_KC@TOR,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,TOR,KC,AL,AL,False,False,False
2026-08-25_COL@WSH,S151_2026-08-25_MAIN,2026-08-25,Tuesday,main_slate,15,WSH,COL,NL,NL,False,False,False
2026-08-26_CHC@ARI,S152_2026-08-26_MAIN,2026-08-26,Wednesday,main_slate,15,ARI,CHC,NL,NL,False,False,False
2026-08-26_MIN@ATH,S152_2026-08-26_MAIN,2026-08-26,Wednesday,main_slate,15,ATH,MIN,AL,AL,False,False,False
2026-08-26_LAD@ATL,S152_2026-08-26_MAIN,2026-08-26,Wednesday,main_slate,15,ATL,LAD,NL,NL,False,False,False
